"k","alpha","ntop","lambda","nu","z_cutpoint","mean_cindex_dichot","se_cindex_dichot","mean_abs_logrank_z","se_abs_logrank_z"
7,0.3,270,0.349,0.056,0.6,0.575537617086989,0.0285162317164403,1.97418116916053,0.555965259819751
7,0.3,270,0.349,0.056,0.8,0.570256401441155,0.0176065316463786,1.74384253494933,0.477355298453964
7,0.3,270,0.349,0.056,1,0.574577460790096,0.0106589872666719,2.96898913563071,0.578130654801941
7,0.3,270,0.349,0.056,1.2,0.555506525607471,0.014449804595324,2.86115381463508,1.17499170639529
7,0.3,270,0.349,0.056,1.4,0.533397634579914,0.011774644260543,1.15403681400714,0.456611124041893
7,0.3,270,0.349,0.056,1.6,0.512461967154741,0.0100755860809,1.30172414589171,0.681796232911276
7,0.3,270,0.349,0.056,1.8,0.517063394990026,0.00990838539984121,1.42914810846862,0.706434396406606
7,0.3,270,0.349,0.056,2,0.512522615042681,0.00867600299871495,1.8679270704198,0.808879830083543
7,0.3,NA,0.349,0.056,-2,0.527631578947368,NA,0.895819686492329,NA
7,0.3,NA,0.349,0.056,-1.8,0.525657894736842,NA,0.539423800881182,NA
7,0.3,NA,0.349,0.056,-1.6,0.519342112312444,0.0077124903912293,0.743965421225139,0.104038574592473
7,0.3,NA,0.349,0.056,-1.4,0.518506458169179,0.0152671331988039,0.95379155467435,0.269821967311189
7,0.3,NA,0.349,0.056,-1.2,0.525336137029053,0.0149518357160446,1.07869373017454,0.312664959639479
7,0.3,NA,0.349,0.056,-1,0.535104263215428,0.0186425898479434,1.19446473742521,0.226490712995179
7,0.3,NA,0.349,0.056,-0.8,0.537554073564967,0.0206793669007525,1.21537844424295,0.228966920837989
7,0.3,NA,0.349,0.056,-0.6,0.543881027411896,0.0235606747644962,1.20343137408967,0.225381709915255
7,0.3,NA,0.349,0.056,-0.4,0.564858535479808,0.0269031582283569,1.12959116873292,0.479424679713099
7,0.3,NA,0.349,0.056,-0.2,0.588623355550126,0.0209923402595022,1.43219408497926,0.449326812259665
7,0.3,NA,0.349,0.056,0,0.596944264449954,0.0216706321902099,1.65210924081463,0.420113224354555
7,0.3,NA,0.349,0.056,0.2,0.605363282646068,0.0166702589957914,2.04168443292344,0.355969646208273
7,0.3,NA,0.349,0.056,0.4,0.605433611898138,0.00734296338378314,2.08647444958068,0.12931149346437
7,0.3,NA,0.349,0.056,0.6,0.608839714342397,0.00613372505335634,2.25969319882609,0.135954217515836
7,0.3,NA,0.349,0.056,0.8,0.584743947998331,0.0115972336960303,1.91114559656599,0.261400045529755
7,0.3,NA,0.349,0.056,1,0.593239740860525,0.0113973923801134,2.66374473454191,0.306218818801361
7,0.3,NA,0.349,0.056,1.2,0.557603586610086,0.011023322200757,2.01930167388168,0.470554543742797
7,0.3,NA,0.349,0.056,1.4,0.544115700323614,0.011970791696382,2.22603891588621,0.732841081657725
7,0.3,NA,0.349,0.056,1.6,0.534747703711939,0.0121403513717637,2.08719432337217,0.877868637447786
7,0.3,NA,0.349,0.056,1.8,0.524510017572191,0.0147650894141674,2.57386082467399,0.965493547739598
7,0.3,NA,0.349,0.056,2,0.530591040317484,0.0146232350410051,2.87707350671355,1.34955472984517
7,0.35,270,0.349,0.056,-2,0.534463894967177,NA,1.42489733881067,NA
7,0.35,270,0.349,0.056,-1.8,0.510511132594438,0.0137340098829741,1.14200043973898,0.2475178585897
7,0.35,270,0.349,0.056,-1.6,0.5154859953435,0.017522716069577,1.14736497664526,0.310039344782729
7,0.35,270,0.349,0.056,-1.4,0.519232429037539,0.00974014559124644,0.732637476032387,0.352508671593217
7,0.35,270,0.349,0.056,-1.2,0.536422207447548,0.0114576345022013,1.06176804672406,0.247835559497661
7,0.35,270,0.349,0.056,-1,0.548606016278014,0.0157918875081682,1.03290136980972,0.358896839710754
7,0.35,270,0.349,0.056,-0.8,0.549536140683848,0.0111272555815072,1.16804861751988,0.186744585423468
7,0.35,270,0.349,0.056,-0.6,0.564358801386954,0.0143366750058663,1.24939195606487,0.373165883871978
7,0.35,270,0.349,0.056,-0.4,0.578700828274771,0.024125522710018,1.49634598916329,0.43618957724611
7,0.35,270,0.349,0.056,-0.2,0.604581216206692,0.0228203300277699,1.68977078495943,0.344359566663893
7,0.35,270,0.349,0.056,0,0.597249303463996,0.0165571400407362,1.52129607006525,0.385946856396562
7,0.35,270,0.349,0.056,0.2,0.582365819373577,0.0107652597050268,1.2532373747232,0.35839559639362
7,0.35,270,0.349,0.056,0.4,0.581419322939652,0.0115869128802045,1.44250513177993,0.390917310927145
7,0.35,270,0.349,0.056,0.6,0.588010003052858,0.0151618569100915,1.64770157973706,0.457163720597678
7,0.35,270,0.349,0.056,0.8,0.578106781303433,0.0230222975505646,1.8060509195834,0.741351825354669
7,0.35,270,0.349,0.056,1,0.574403914811409,0.0122535949116637,1.72515258825255,0.52397628884511
7,0.35,270,0.349,0.056,1.2,0.558732235915707,0.013855680816907,1.53086121038504,0.641878517799225
7,0.35,270,0.349,0.056,1.4,0.541977570515712,0.0141448190517266,1.33120838420789,0.426792298518597
7,0.35,270,0.349,0.056,1.6,0.538534929008136,0.0126177309002234,1.40063125249233,0.342396098943976
7,0.35,270,0.349,0.056,1.8,0.523032593824896,0.0154307461713098,2.2354760604894,1.01610894199394
7,0.35,270,0.349,0.056,2,0.540484821488472,0.0136267390242373,3.35940133167496,1.6208646853404
7,0.35,NA,0.349,0.056,-2,0.514285714285714,NA,0.960491326989397,NA
7,0.35,NA,0.349,0.056,-1.8,0.517166584280771,0.011976272862086,0.950293698185349,0.514271527223937
7,0.35,NA,0.349,0.056,-1.6,0.527554353185573,0.0133980278709377,0.775716024575842,0.314904445904899
7,0.35,NA,0.349,0.056,-1.4,0.523074608733969,0.0183533309229936,0.806133415280363,0.318423132169264
7,0.35,NA,0.349,0.056,-1.2,0.520644695089633,0.0147658643383665,0.739408223744558,0.248390761271904
7,0.35,NA,0.349,0.056,-1,0.52158075041349,0.0140402058565462,0.665312099315719,0.304145518845006
7,0.35,NA,0.349,0.056,-0.8,0.521084537241661,0.0273287932008993,0.924535218333756,0.405944982754075
7,0.35,NA,0.349,0.056,-0.6,0.5436503378041,0.0216473457224505,0.680886248489677,0.399956515917126
7,0.35,NA,0.349,0.056,-0.4,0.55150143427853,0.030615036574839,1.20550959878644,0.284107488076016
7,0.35,NA,0.349,0.056,-0.2,0.574765778889862,0.0299333631936753,1.34011794677453,0.42698969438559
7,0.35,NA,0.349,0.056,0,0.60179431281991,0.0257320653758105,1.71767335934313,0.57596935970453
7,0.35,NA,0.349,0.056,0.2,0.605674850380278,0.0158132532302591,1.79123815436177,0.396541531114415
7,0.35,NA,0.349,0.056,0.4,0.597412436611207,0.0106513191804412,1.82976624672243,0.380393762434479
7,0.35,NA,0.349,0.056,0.6,0.593290866333655,0.0118513246979002,1.82550338486066,0.396224527883661
7,0.35,NA,0.349,0.056,0.8,0.601032964743277,0.00954920004886447,2.81983984401958,0.540323809693886
7,0.35,NA,0.349,0.056,1,0.585102217616643,0.00602846928791274,2.7522782368962,0.484442225516727
7,0.35,NA,0.349,0.056,1.2,0.579782155536396,0.00722809935988402,2.75382563264752,0.572545589901703
7,0.35,NA,0.349,0.056,1.4,0.547356956466828,0.0124150270939068,2.09614252099088,0.722725672938017
7,0.35,NA,0.349,0.056,1.6,0.538501743156353,0.01368628132974,2.50806313037163,1.05023974268167
7,0.35,NA,0.349,0.056,1.8,0.526211693845951,0.00818667437020509,2.47934297559779,0.743507345969717
7,0.35,NA,0.349,0.056,2,0.531977156925855,0.00821961954326878,3.1148933264893,0.54567192523091
7,0.4,270,0.349,0.056,-2,0.513884592639767,0.00433403084201428,1.00767329594652,0.352962473303073
7,0.4,270,0.349,0.056,-1.8,0.516491156534726,0.00404496021955661,1.00344632919576,0.228452510296174
7,0.4,270,0.349,0.056,-1.6,0.504855570683029,0.00776590829900988,0.824117450660262,0.191760500400014
7,0.4,270,0.349,0.056,-1.4,0.509597870309472,0.00546980477229724,0.743754451028061,0.173355670806514
7,0.4,270,0.349,0.056,-1.2,0.526489541678812,0.00801707785112799,0.944755809266343,0.30734936849561
7,0.4,270,0.349,0.056,-1,0.546514826230208,0.0101957330349753,0.984903344643672,0.336187645110856
7,0.4,270,0.349,0.056,-0.8,0.551000559045097,0.0114267377648896,1.05178280547024,0.187173198596689
7,0.4,270,0.349,0.056,-0.6,0.547069358278598,0.00949063631426534,0.757252387501462,0.21879336522787
7,0.4,270,0.349,0.056,-0.4,0.553514080196845,0.0198214175657311,1.05618293460648,0.285558882024675
7,0.4,270,0.349,0.056,-0.2,0.578974298022478,0.0129305671692043,1.18769399577932,0.316553186866299
7,0.4,270,0.349,0.056,0,0.584614002415341,0.0140521048994636,1.39103014000537,0.301214742599379
7,0.4,270,0.349,0.056,0.2,0.585913322306959,0.0225182983871589,1.51152316770553,0.464973291510558
7,0.4,270,0.349,0.056,0.4,0.601784217028242,0.026479012244631,2.01534526223051,0.573494829774855
7,0.4,270,0.349,0.056,0.6,0.588847993918274,0.0158637536253534,2.05302197275679,0.446290314787608
7,0.4,270,0.349,0.056,0.8,0.581874688165488,0.0224496558015303,2.16889320501522,0.482120875576582
7,0.4,270,0.349,0.056,1,0.574822066427101,0.0152061487301407,1.9765535366235,0.38066774118136
7,0.4,270,0.349,0.056,1.2,0.554995592818961,0.0195032189289823,1.82488465078099,0.489045047712669
7,0.4,270,0.349,0.056,1.4,0.540574401754579,0.0117721860383277,1.83004358976551,0.403614796745155
7,0.4,270,0.349,0.056,1.6,0.535413953320984,0.00687488616849253,2.30895408978177,0.394532093791997
7,0.4,270,0.349,0.056,1.8,0.531915117173137,0.0152532836845473,1.5174973345434,0.445648549499951
7,0.4,270,0.349,0.056,2,0.52297199493058,0.01009143286969,0.716089238295053,0.000432939508215602
7,0.4,NA,0.349,0.056,-2,0.505804311774461,NA,0.415283006818574,NA
7,0.4,NA,0.349,0.056,-1.8,0.513945711602562,0.00427625745460973,0.62307241355873,0.198352138730552
7,0.4,NA,0.349,0.056,-1.6,0.517219039010334,0.00408971766302932,0.655895127274452,0.183143274114216
7,0.4,NA,0.349,0.056,-1.4,0.514858800010528,0.00603611438846879,0.558086555582004,0.238382259252747
7,0.4,NA,0.349,0.056,-1.2,0.528048190542005,0.00681381929964931,0.770630579933264,0.224714851885988
7,0.4,NA,0.349,0.056,-1,0.544627300301361,0.00980962219587769,1.07484749041454,0.259204562777131
7,0.4,NA,0.349,0.056,-0.8,0.550100454612193,0.00680600577124768,1.09388214132951,0.12680110197214
7,0.4,NA,0.349,0.056,-0.6,0.564653497578064,0.00644426629537431,1.14574993332925,0.216342527243544
7,0.4,NA,0.349,0.056,-0.4,0.577272187311315,0.00902516420259909,1.2427602449585,0.175006077033552
7,0.4,NA,0.349,0.056,-0.2,0.601834541159723,0.0176426060378558,1.70564802746854,0.322710839441749
7,0.4,NA,0.349,0.056,0,0.597641149607312,0.016893008318366,1.6306155695538,0.384799441934258
7,0.4,NA,0.349,0.056,0.2,0.589577152550972,0.0146327424574853,1.63992587477986,0.462349841621444
7,0.4,NA,0.349,0.056,0.4,0.592329782261115,0.0144543295085543,1.8786771923981,0.464894359758353
7,0.4,NA,0.349,0.056,0.6,0.592095162996696,0.0101740299057944,1.92096539219302,0.361485115337144
7,0.4,NA,0.349,0.056,0.8,0.576090545357077,0.0170013267515856,1.85124377052526,0.4885441491823
7,0.4,NA,0.349,0.056,1,0.560489885737779,0.0131322365335278,1.64544196746206,0.37977424852519
7,0.4,NA,0.349,0.056,1.2,0.56973479123458,0.021024720519572,2.4621729820383,0.646986398701605
7,0.4,NA,0.349,0.056,1.4,0.567494107084331,0.0202816009009442,3.19322328325887,0.575609265217847
7,0.4,NA,0.349,0.056,1.6,0.554965939011351,0.0132683625866067,2.85693902238054,0.585185998537359
7,0.4,NA,0.349,0.056,1.8,0.534834475440737,0.00189131728376433,2.48491389080605,0.652652763393322
7,0.4,NA,0.349,0.056,2,0.525834183164712,0.00342181075448457,2.46761419214816,0.577494195361607
7,0.45,270,0.349,0.056,-2,0.524734982332155,NA,1.42610418690799,NA
7,0.45,270,0.349,0.056,-1.8,0.510964966621898,0.0137700157102573,1.12482580802477,0.30127837888322
7,0.45,270,0.349,0.056,-1.6,0.517525942114294,0.00753154061409711,0.530987605017221,0.268274402527936
7,0.45,270,0.349,0.056,-1.4,0.523325550064059,0.00878730558008908,0.674075107158416,0.249507194759709
7,0.45,270,0.349,0.056,-1.2,0.531268190482992,0.00490674809535703,1.14644706333056,0.216981842051465
7,0.45,270,0.349,0.056,-1,0.542802667334121,0.00876150599552468,1.1494128392227,0.313068110070138
7,0.45,270,0.349,0.056,-0.8,0.549191638682732,0.00959514809040162,1.12696525936856,0.307735988709493
7,0.45,270,0.349,0.056,-0.6,0.557399097070759,0.00972301374024339,1.10925144584816,0.131026591463624
7,0.45,270,0.349,0.056,-0.4,0.573062489868488,0.0166538910576442,1.23976580128029,0.410399366629058
7,0.45,270,0.349,0.056,-0.2,0.58410783445529,0.0156330386417761,1.10960516863427,0.378471790167832
7,0.45,270,0.349,0.056,0,0.602913173508314,0.0129079919088983,1.44219091129297,0.318602842805628
7,0.45,270,0.349,0.056,0.2,0.599576978482167,0.0128769241758186,1.31275211085788,0.257747727941523
7,0.45,270,0.349,0.056,0.4,0.601160369479538,0.0196265392184127,1.70205623405975,0.339030204354287
7,0.45,270,0.349,0.056,0.6,0.603676230408853,0.0145201338375643,2.19878633870393,0.391209831026161
7,0.45,270,0.349,0.056,0.8,0.594208833444915,0.00902983768019252,2.62800700909483,0.563547919742724
7,0.45,270,0.349,0.056,1,0.580663596956967,0.00982444146172587,2.4380676982852,0.683655236452878
7,0.45,270,0.349,0.056,1.2,0.574311212447056,0.00780543646060626,2.81300265363627,0.847323426516581
7,0.45,270,0.349,0.056,1.4,0.554378402268259,0.0130058452800515,2.42786105909487,0.725745782676452
7,0.45,270,0.349,0.056,1.6,0.522911974282448,0.0136703183197553,1.43356931143282,0.56472857111717
7,0.45,270,0.349,0.056,1.8,0.533793915158445,0.0135877977284793,1.78289060363869,0.648164520059381
7,0.45,270,0.349,0.056,2,0.519165711143656,0.0158184893548676,1.75599936594861,0.265573033360528
7,0.45,NA,0.349,0.056,-2,0.503791982665222,NA,0.313406800328984,NA
7,0.45,NA,0.349,0.056,-1.8,0.489109988640821,0.0146819940244011,1.38125255784092,1.06784575751194
7,0.45,NA,0.349,0.056,-1.6,0.501456622319426,0.00956301186870162,0.782634416912922,0.275970766843731
7,0.45,NA,0.349,0.056,-1.4,0.510867603467108,0.00522974793334343,0.536208515621578,0.298643176446763
7,0.45,NA,0.349,0.056,-1.2,0.518269826837508,0.00822674690732919,0.466516895408032,0.262801372430323
7,0.45,NA,0.349,0.056,-1,0.547758586378388,0.00328733877863004,1.06888461671567,0.173946134568452
7,0.45,NA,0.349,0.056,-0.8,0.542269092411332,0.00840775510079692,0.833740092023645,0.160255089648434
7,0.45,NA,0.349,0.056,-0.6,0.569570463149294,0.0141273522533098,1.22209992963285,0.280981138807093
7,0.45,NA,0.349,0.056,-0.4,0.589541097895279,0.0156294134534381,1.53827957988122,0.42363768757435
7,0.45,NA,0.349,0.056,-0.2,0.568707078475832,0.0269268318084174,1.44931996193469,0.221245047954143
7,0.45,NA,0.349,0.056,0,0.566859024861281,0.0340531195492505,1.54944926289262,0.273321943539249
7,0.45,NA,0.349,0.056,0.2,0.558601526554421,0.0331284181833995,1.77765347729077,0.292312067883022
7,0.45,NA,0.349,0.056,0.4,0.573645064414305,0.0163410795825083,1.51643786846994,0.398911469209666
7,0.45,NA,0.349,0.056,0.6,0.577952837590298,0.0232499086616159,2.02635704829286,0.59279168077878
7,0.45,NA,0.349,0.056,0.8,0.590384583648338,0.0248772565018237,2.49495675774909,0.695269814176247
7,0.45,NA,0.349,0.056,1,0.566060694867116,0.0260704056017935,2.3507214257175,0.544080025689957
7,0.45,NA,0.349,0.056,1.2,0.550380509366188,0.0215103504749451,1.99515818862763,0.428677700384152
7,0.45,NA,0.349,0.056,1.4,0.546964434194815,0.0245242808481815,2.47207330852725,0.538563828617634
7,0.45,NA,0.349,0.056,1.6,0.522762940166091,0.0129423664789633,1.63418195321982,0.690253760564649
7,0.45,NA,0.349,0.056,1.8,0.529677091104164,0.0105673264817588,1.86150109486811,0.559685883531149
7,0.45,NA,0.349,0.056,2,0.515608984163707,0.0056706529095934,1.08248239850495,0.596108167961838
7,0.5,270,0.349,0.056,-2,0.511021163804293,0.00403259963656738,0.865200631927372,0.354084664041248
7,0.5,270,0.349,0.056,-1.8,0.512670317458816,0.00160542434848313,0.86200446037502,0.179335144284553
7,0.5,270,0.349,0.056,-1.6,0.515363033201454,0.002320992222989,0.764519029781634,0.252394734538879
7,0.5,270,0.349,0.056,-1.4,0.5222806304597,0.00554130627067023,0.912069214305991,0.249500184303377
7,0.5,270,0.349,0.056,-1.2,0.518833900598608,0.014239651591954,1.21679015385072,0.244038951721725
7,0.5,270,0.349,0.056,-1,0.534243558469532,0.0116209193033622,1.04535344623572,0.361689065411051
7,0.5,270,0.349,0.056,-0.8,0.553067850884842,0.016662108792883,1.29676740253249,0.348255649159119
7,0.5,270,0.349,0.056,-0.6,0.566244235061601,0.0225645965908196,1.55699175908452,0.332342753371786
7,0.5,270,0.349,0.056,-0.4,0.599678666942337,0.0305941098013733,1.82638452837046,0.522252687356479
7,0.5,270,0.349,0.056,-0.2,0.600800350513299,0.0345666272972676,2.00017369349743,0.529621858074706
7,0.5,270,0.349,0.056,0,0.580794819922176,0.0318541062298839,1.54541533359682,0.530129562278191
7,0.5,270,0.349,0.056,0.2,0.571477862695943,0.0334130351844526,1.56758584113589,0.584264860537359
7,0.5,270,0.349,0.056,0.4,0.59835379458264,0.0271838046952403,1.94119172405373,0.774596935818592
7,0.5,270,0.349,0.056,0.6,0.605712504064244,0.0183321792316612,2.31813482179817,0.523411173495521
7,0.5,270,0.349,0.056,0.8,0.586241737085269,0.0172075247113731,2.20275752468293,0.594467988855837
7,0.5,270,0.349,0.056,1,0.571656727802698,0.0160187159997917,2.23890104605851,0.714729365724673
7,0.5,270,0.349,0.056,1.2,0.580500632436077,0.0173373582279244,2.75569279456684,0.773704982135685
7,0.5,270,0.349,0.056,1.4,0.537655524854803,0.0187416141340523,1.50119844254904,0.755137908733405
7,0.5,270,0.349,0.056,1.6,0.531506172556098,0.0184402768682184,1.45767930085683,0.74862139983999
7,0.5,270,0.349,0.056,1.8,0.521077646488268,0.0132421873599029,0.996094838497269,0.468751318196735
7,0.5,270,0.349,0.056,2,0.565591397849462,NA,1.8863352429408,NA
7,0.5,NA,0.349,0.056,-2,0.505675954592363,NA,0.478536948546236,NA
7,0.5,NA,0.349,0.056,-1.8,0.505675954592363,NA,0.478536948546236,NA
7,0.5,NA,0.349,0.056,-1.6,0.515868282805681,0.00927534263171919,1.03762667867651,0.265956492785956
7,0.5,NA,0.349,0.056,-1.4,0.513371863300394,0.0083491232231795,1.02599498905103,0.19357072758378
7,0.5,NA,0.349,0.056,-1.2,0.513482106601064,0.0145462411170733,0.947213399556324,0.123328909480975
7,0.5,NA,0.349,0.056,-1,0.525031516387976,0.0159506261418503,0.99816519439269,0.228533686868555
7,0.5,NA,0.349,0.056,-0.8,0.547828409128315,0.0190839026471907,1.11846237150598,0.367389746179509
7,0.5,NA,0.349,0.056,-0.6,0.533635597118026,0.0177246816035213,0.793344481771904,0.358183564545134
7,0.5,NA,0.349,0.056,-0.4,0.581896727011851,0.0231624654803191,1.60247498458132,0.509961031335905
7,0.5,NA,0.349,0.056,-0.2,0.571242921625096,0.0245985918724899,1.46416844344118,0.347996964403602
7,0.5,NA,0.349,0.056,0,0.577614626704173,0.024586357831485,1.52317739357334,0.460818765591971
7,0.5,NA,0.349,0.056,0.2,0.599356192975981,0.0233728730396314,1.88339601677161,0.524835240616098
7,0.5,NA,0.349,0.056,0.4,0.583983100130694,0.0160805128751061,1.5334912551569,0.402288697695853
7,0.5,NA,0.349,0.056,0.6,0.589199704852427,0.0192438783511382,1.70422877001665,0.45469671182304
7,0.5,NA,0.349,0.056,0.8,0.588748741616254,0.0152954202619748,1.76280900149358,0.356467694387921
7,0.5,NA,0.349,0.056,1,0.581591630162165,0.0118701252188514,2.32073935741651,0.358546333456781
7,0.5,NA,0.349,0.056,1.2,0.557959758702518,0.00930547703807534,2.09271756701073,0.564858848694657
7,0.5,NA,0.349,0.056,1.4,0.545155512391394,0.00497599806347405,2.24627472853134,0.838227059076806
7,0.5,NA,0.349,0.056,1.6,0.528034072570199,0.00952753468568363,1.67805331748313,0.88678853811191
7,0.5,NA,0.349,0.056,1.8,0.507454878751013,0.00788738168870545,1.50584968653021,0.884413352788337
7,0.5,NA,0.349,0.056,2,0.509835605271413,0.00626530939490997,1.6212593734932,0.853900521246133
7,0.55,270,0.349,0.056,-2,0.507033997655334,NA,0.526422455304695,NA
7,0.55,270,0.349,0.056,-1.8,0.508024001839677,0.00494329543269139,0.551126601095366,0.325558974256459
7,0.55,270,0.349,0.056,-1.6,0.508975637731394,0.00455811079734294,0.827649648635329,0.0992577641161661
7,0.55,270,0.349,0.056,-1.4,0.516958176566647,0.00650356212400152,0.982891719777091,0.136055021347001
7,0.55,270,0.349,0.056,-1.2,0.517301186671736,0.00409402020189836,0.746517179292751,0.198502053657972
7,0.55,270,0.349,0.056,-1,0.531034333108157,0.0137819228148153,1.23558780109495,0.202838223483897
7,0.55,270,0.349,0.056,-0.8,0.544885696305272,0.0171140095465403,1.14357823438641,0.493763720340368
7,0.55,270,0.349,0.056,-0.6,0.566316874078987,0.0214302154636786,1.27254272187453,0.596804505798365
7,0.55,270,0.349,0.056,-0.4,0.592737750225383,0.0181319495866034,1.61332115690236,0.571858171272228
7,0.55,270,0.349,0.056,-0.2,0.591211947307557,0.00917975125856219,1.45000604477364,0.321297796089702
7,0.55,270,0.349,0.056,0,0.587292673678489,0.0182182531512957,1.31547000383889,0.313062352526601
7,0.55,270,0.349,0.056,0.2,0.589229280265219,0.019205772394063,1.48063445958761,0.471836386196176
7,0.55,270,0.349,0.056,0.4,0.598075193399362,0.0223617524541097,1.92836869731043,0.379767024895593
7,0.55,270,0.349,0.056,0.6,0.592368155550968,0.0290268451835415,2.06794044879379,0.555030449176052
7,0.55,270,0.349,0.056,0.8,0.584929151737875,0.029288714488044,2.4261755423413,0.686478516204695
7,0.55,270,0.349,0.056,1,0.569371497417039,0.02213614152181,2.36647690924623,0.757967362270978
7,0.55,270,0.349,0.056,1.2,0.560927745353993,0.0165857205048509,2.31340253694562,0.597697303326883
7,0.55,270,0.349,0.056,1.4,0.553784801168284,0.0162916576437478,2.34397934624098,0.914854205205418
7,0.55,270,0.349,0.056,1.6,0.562062257115323,0.0263835291923725,2.47969251064702,1.55428130492958
7,0.55,270,0.349,0.056,1.8,0.550213963544789,0.0163261629768276,3.9210065153229,1.15042518503445
7,0.55,270,0.349,0.056,2,0.554298155370003,0.0273344976912218,3.13842499833066,2.07329151893635
7,0.55,NA,0.349,0.056,-2,0.494357585290237,0.0210073314831304,2.34601460364686,1.354197565924
7,0.55,NA,0.349,0.056,-1.8,0.505696428827738,0.0113726092267315,1.39917849846538,0.778523098611836
7,0.55,NA,0.349,0.056,-1.6,0.507911618701156,0.0117465607601811,1.46332767134151,0.757589400972205
7,0.55,NA,0.349,0.056,-1.4,0.515989818162709,0.0110001937084591,1.58827512071018,0.558699824937585
7,0.55,NA,0.349,0.056,-1.2,0.530656423299067,0.0141889473032422,0.979054153098935,0.276452491186831
7,0.55,NA,0.349,0.056,-1,0.529263393293388,0.0216459783250543,1.25446483173403,0.369721942103265
7,0.55,NA,0.349,0.056,-0.8,0.529723027161503,0.0207133151803411,0.922034855009821,0.245378454287486
7,0.55,NA,0.349,0.056,-0.6,0.542821780844303,0.0183722894477162,0.882336525473393,0.35655312627518
7,0.55,NA,0.349,0.056,-0.4,0.552879900768514,0.0260533709187983,1.0787723819389,0.487775133529264
7,0.55,NA,0.349,0.056,-0.2,0.5719175558771,0.0240213650717994,1.30185775112029,0.458193494534938
7,0.55,NA,0.349,0.056,0,0.599042895883901,0.0257204835175221,1.56026549203474,0.367348779334535
7,0.55,NA,0.349,0.056,0.2,0.618060951358875,0.0145179322369558,1.93719796800752,0.349332449107104
7,0.55,NA,0.349,0.056,0.4,0.592620908298824,0.0163707631339547,1.93446398924731,0.419463701672063
7,0.55,NA,0.349,0.056,0.6,0.59106442534738,0.0184805873958951,1.99125243771786,0.535779984044466
7,0.55,NA,0.349,0.056,0.8,0.576579519036302,0.00983233016301133,2.06578420758127,0.255265528904095
7,0.55,NA,0.349,0.056,1,0.566633624924864,0.00867938273629035,1.90388004785323,0.281376833376367
7,0.55,NA,0.349,0.056,1.2,0.55888134668271,0.0161877036623928,1.93430191935101,0.594843117460789
7,0.55,NA,0.349,0.056,1.4,0.521220192293622,0.0116480571205349,1.19272771560928,0.310722781962387
7,0.55,NA,0.349,0.056,1.6,0.521254115052201,0.0102989077287105,2.03848770315099,0.612373273442647
7,0.55,NA,0.349,0.056,1.8,0.521254115052201,0.0102989077287105,2.03848770315099,0.612373273442647
7,0.55,NA,0.349,0.056,2,0.505676173767489,0.00989367553680521,1.71372688435648,0.99155342448907
7,0.6,270,0.349,0.056,-2,0.493823292209774,0.0191077422729849,1.66356980640597,0.861514864628694
7,0.6,270,0.349,0.056,-1.8,0.504814772507736,0.0105173579935162,1.29675113134595,0.43637492632988
7,0.6,270,0.349,0.056,-1.6,0.502722792944836,0.00912326006268837,1.04282963128019,0.256372790576635
7,0.6,270,0.349,0.056,-1.4,0.512501111499093,0.00523924025775776,0.565859314984698,0.297795373540169
7,0.6,270,0.349,0.056,-1.2,0.534005330788056,0.00840129427092509,1.0352918336738,0.191266073643931
7,0.6,270,0.349,0.056,-1,0.545973393047621,0.0163871965584099,1.17870806372335,0.375702895764484
7,0.6,270,0.349,0.056,-0.8,0.539834104386061,0.0133823896952555,0.837430447792844,0.264663319271809
7,0.6,270,0.349,0.056,-0.6,0.561563960024765,0.0116277164259577,1.20003453237806,0.312414925156932
7,0.6,270,0.349,0.056,-0.4,0.557257370802926,0.0219349671247222,1.0554737933457,0.289517905627218
7,0.6,270,0.349,0.056,-0.2,0.567126116241533,0.0220380484710858,1.18245392558974,0.357377292124454
7,0.6,270,0.349,0.056,0,0.584492859302238,0.0180212998457226,1.60324900051769,0.29499462514357
7,0.6,270,0.349,0.056,0.2,0.585076796365845,0.0200872595660467,1.57522709023444,0.337365429940115
7,0.6,270,0.349,0.056,0.4,0.593071774108695,0.0178823748841412,1.8221521604561,0.345202193858711
7,0.6,270,0.349,0.056,0.6,0.579333486871674,0.015583637110924,1.6651811261329,0.381292965687955
7,0.6,270,0.349,0.056,0.8,0.577605581872395,0.0204162354011652,1.77946143512943,0.453879671716395
7,0.6,270,0.349,0.056,1,0.577062920875602,0.0192610223551876,2.70295464340204,0.807451926618024
7,0.6,270,0.349,0.056,1.2,0.556676314958115,0.0185926289046117,2.18205167980394,0.677803825897903
7,0.6,270,0.349,0.056,1.4,0.539079061460831,0.0164286467548179,1.70740514024465,0.624897439178201
7,0.6,270,0.349,0.056,1.6,0.543931411584079,0.0163860414340315,2.16937000966129,0.975952389608881
7,0.6,270,0.349,0.056,1.8,0.531259348408348,0.0246286657062007,2.7695565103949,1.28930542628073
7,0.6,270,0.349,0.056,2,0.525401375289633,0.0330484341131624,3.26577928562353,2.74617320764418
7,0.6,NA,0.349,0.056,-2,0.506781750924784,NA,0.499613077428103,NA
7,0.6,NA,0.349,0.056,-1.8,0.507183016845737,0.00553367476829061,0.635032628026046,0.139814857036094
7,0.6,NA,0.349,0.056,-1.6,0.505599747996889,0.00913023871679676,0.854044115751661,0.252719328961344
