"k","alpha","ntop","lambda","nu","mean_cindex","se_cindex","optimal_z_cutpoint","mean_cindex_dichot","se_cindex_dichot","mean_abs_logrank_z","se_abs_logrank_z"
8,0.15,270,0.349,0.05,0.6417392326009,0.0121155605944441,1.2,0.581799462424619,0.00958963143764173,2.60925551346017,0.260765775171141
9,0.15,270,0.349,0.05,0.655801073740245,0.0108167545080802,0.8,0.606101282622934,0.013365617982224,2.71657351338009,0.377149811668679
10,0.15,270,0.349,0.05,0.647620201783188,0.0110473893862447,1.2,0.59202682129291,0.0104477634426083,2.98064841681575,0.273591878123468
11,0.15,270,0.349,0.05,0.646292510648525,0.00973600977608183,1.2,0.581106830733883,0.0105825761326982,2.63976441147025,0.366080380936349
12,0.15,270,0.349,0.05,0.649822720726739,0.0127097753575289,1,0.604227536668232,0.016202001795538,3.05334037455946,0.538868851564316
2,0.2,270,0.349,0.05,0.611841501801169,0.0199510498551405,0.6,0.574945844970954,0.0169062317531497,1.80128150132948,0.621098661555642
3,0.2,270,0.349,0.05,0.647603870549602,0.00340733914287337,1.4,0.56296804358777,0.0116192631766796,2.48023122911761,0.305362605047282
4,0.2,270,0.349,0.05,0.655018863808628,0.0140027831976512,2,0.542174119693508,0.00601865290221484,3.47809278810099,0.25688383535524
5,0.2,270,0.349,0.05,0.644951099824257,0.0106292159659741,2,0.526352729892624,0.0131491895512631,3.0214863235899,1.49463382530834
6,0.2,270,0.349,0.05,0.651347284362684,0.00869581718943115,1.2,0.581318868983052,0.00836022825518183,2.82051042035386,0.401010741741514
7,0.2,270,0.349,0.05,0.644324368001032,0.0184366114526758,2,0.538007102440634,0.00561161212931657,3.0063793886155,0.7686937872855
8,0.2,270,0.349,0.05,0.65635074014475,0.0066664827268271,1.4,0.571117379217377,0.0123163367432849,2.50194472640916,0.260690653366826
9,0.2,270,0.349,0.05,0.656584662654756,0.0103693656931913,1.2,0.594599335706797,0.00949847539536272,3.01958477902602,0.299632195972009
10,0.2,270,0.349,0.05,0.652956327033764,0.00990558224258779,1.6,0.559568914725635,0.0138411666411243,2.80667483664757,0.517951318949339
11,0.2,270,0.349,0.05,0.661560219681251,0.00941054242181194,1.4,0.579905898274654,0.00951599783667184,3.10805101714482,0.344851428989839
12,0.2,270,0.349,0.05,0.64959874803386,0.0142303760628057,1.4,0.570666349893152,0.00954289173422686,2.96621613002613,0.481844787605309
2,0.25,270,0.349,0.05,0.646445704711262,0.0113193767068241,1.4,0.571448798499338,0.0137331406170571,3.09891879685175,0.523245737008846
3,0.25,270,0.349,0.05,0.66404338669617,0.0147798001615436,1,0.596568168676397,0.0113340849796253,3.05427068173164,0.484325147885195
4,0.25,270,0.349,0.05,0.638197397219222,0.00915942201949568,1.8,0.550809996244268,0.00851348266381546,3.47829765131913,0.411685518031932
5,0.25,270,0.349,0.05,0.646834392673813,0.00205190617426834,1.4,0.574125051779505,0.00990087554890984,2.78022572266845,0.269409102708144
6,0.25,270,0.349,0.05,0.6491691142345,0.0073399729331761,1.8,0.565784670476911,0.0191304981725744,3.9464844195732,1.29155213708061
7,0.25,270,0.349,0.05,0.654485051208977,0.0123922106838607,1.8,0.553751608126576,0.0134115274372814,3.25567239856385,0.81251643893487
8,0.25,270,0.349,0.05,0.656283935680822,0.0117506672353887,1.2,0.586644112100443,0.0105787529219859,2.72175126267541,0.360780772927677
9,0.25,270,0.349,0.05,0.659062574718546,0.00903647030020172,0.6,0.621442982138943,0.0223181822970836,2.79463694369992,0.635424424946676
10,0.25,270,0.349,0.05,0.661744646975541,0.00859142617594958,1,0.604524247696245,0.0118129140640345,2.99983756344498,0.365259451520129
11,0.25,270,0.349,0.05,0.656375700388393,0.0160304220252382,2,0.541523203845479,0.0154568531345782,2.88111970968003,0.402049878333507
12,0.25,270,0.349,0.05,0.65753058596792,0.0080414243802073,1,0.596419114331451,0.00842834309806796,3.00712635849153,0.320735483295927
2,0.3,270,0.349,0.05,0.607755529770388,0.0232242478764162,1,0.562495791069756,0.0121069730955664,2.04617541578645,0.428910799953822
3,0.3,270,0.349,0.05,0.640231321400353,0.0100689179798062,1.6,0.568562015468112,0.0106514753822583,2.95828038772185,0.410357173487664
4,0.3,270,0.349,0.05,0.642065751336042,0.0126647960568388,2,0.531106538122771,0.0113194446906671,2.7604832979994,1.3242863269518
5,0.3,270,0.349,0.05,0.660045477200672,0.0131436748174835,1.8,0.554111846614629,0.00694646277496422,3.82305623396601,1.25943355303062
6,0.3,270,0.349,0.05,0.655575601401061,0.0131668641119715,2,0.536155847950116,0.00970246211690639,2.67725149605327,0.931099272177059
7,0.3,270,0.349,0.05,0.647312909649921,0.0125124498193332,2,0.530270746012478,0.00409587969820447,2.96874176942747,0.337419257610463
8,0.3,270,0.349,0.05,0.642284952924597,0.00869192862301027,2,0.535304971260313,0.00469587405925112,2.90890915624221,0.309673940276795
9,0.3,270,0.349,0.05,0.659967490726829,0.00939470495607029,1.4,0.565102557196905,0.00753057015879237,3.89615441758634,0.882700415155765
10,0.3,270,0.349,0.05,0.653960822522431,0.0172247353447815,1.8,0.563921969727657,0.00124390704959421,4.4364044857042,1.59370738153886
11,0.3,270,0.349,0.05,0.659760341839882,0.0141291202691245,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.3,270,0.349,0.05,0.656198069906111,0.0134243279950232,2,0.524672302241991,0.00390299096608693,2.88268236392156,0.674682074341037
2,0.35,270,0.349,0.05,0.638829137095985,0.0120334671471658,1,0.593273943638397,0.0123045015784099,2.69897121565,0.511926496879541
3,0.35,270,0.349,0.05,0.649912946715177,0.0155084487801772,1.2,0.583434537348724,0.00445180630667617,2.79131105351578,0.229728562500347
4,0.35,270,0.349,0.05,0.638724636373206,0.00809149040156673,1.4,0.566206727766677,0.0143851450559872,2.68375049197475,0.585875034198459
5,0.35,270,0.349,0.05,0.65489373317752,0.0121598744819533,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.35,270,0.349,0.05,0.660565999462503,0.0181170798223677,1.2,0.577263397931505,0.00596844371990179,2.43148918152273,0.300589579746598
7,0.35,270,0.349,0.05,0.665270164646451,0.00860796631960508,2,0.543944231963393,0.00326678598351162,3.12669650165996,0.512072879129127
8,0.35,270,0.349,0.05,0.665460167153039,0.014859638647358,1.4,0.558640490908821,0.0128755342995809,2.81157785120425,0.547318355996636
9,0.35,270,0.349,0.05,0.648331621833859,0.0133815576592964,2,0.529058816381091,0.00299246567019079,2.47591551117258,0.807254076840959
10,0.35,270,0.349,0.05,0.652314644838239,0.0179767173670722,2,0.530626780626781,NA,3.79836670287228,NA
11,0.35,270,0.349,0.05,0.656407858710424,0.0134702749547448,1.6,0.540451176527202,0.00639448199013212,2.80545756832918,0.454586880566241
12,0.35,270,0.349,0.05,0.64928793472378,0.00972560874534345,2,0.528455564745887,0.00217121588089331,3.56350415454757,0.234862548324707
2,0.4,270,0.349,0.05,0.646375913976831,0.00637734825140128,1,0.577837922432786,0.012915156193537,2.74584718409829,0.670884331959256
3,0.4,270,0.349,0.05,0.641512549666074,0.0148666603245197,2,0.528124757511579,0.00449293856138676,2.80344667519822,0.572089574656607
4,0.4,270,0.349,0.05,0.643734092568954,0.0104688581409454,2,0.530954026769029,0.004467139085703,3.14304266319075,0.277339520924539
5,0.4,270,0.349,0.05,0.646205967337206,0.0105598111131799,1.4,0.56736635321144,0.0116716156431143,2.79345437747188,0.333899113741447
6,0.4,270,0.349,0.05,0.652588519204113,0.0237203665821625,1,0.586909685594945,0.0165571247608836,2.71096435512032,0.654488952810675
7,0.4,270,0.349,0.05,0.651305590901293,0.0176171614909877,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.4,270,0.349,0.05,0.656874254412831,0.0156995270878915,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.4,270,0.349,0.05,0.664819002984362,0.0109550075775851,2,0.541332646018474,0.00564010612484481,3.62801403126871,0.310322652310661
10,0.4,270,0.349,0.05,0.660067834984767,0.0189327089035338,2,0.524500270606487,0.00414996672921734,2.84219967137129,1.03093128775095
11,0.4,270,0.349,0.05,0.652644511451343,0.0137035971708397,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.4,270,0.349,0.05,0.650621461642375,0.0176588965565986,1,0.592816523927967,0.0167942415146264,2.8192386162286,0.388378753232287
2,0.45,270,0.349,0.05,0.650381037011258,0.0144055721177757,1.4,0.570119416189512,0.0163431143699502,3.40710454971174,0.525763458368456
3,0.45,270,0.349,0.05,0.656559562068746,0.0165415625351635,0.6,0.612733135562963,0.0149328112124567,2.42758909186849,0.526418713252518
4,0.45,270,0.349,0.05,0.648180618835743,0.018341924339636,1.8,0.530345742880276,0.0133344668354408,3.54196758906081,1.38554247579545
5,0.45,270,0.349,0.05,0.646555423048188,0.0135074178714778,1.6,0.542609182859139,0.011695291060018,3.0580205181173,0.696615963358277
6,0.45,270,0.349,0.05,0.648193437547147,0.0132073429232456,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.45,270,0.349,0.05,0.661852094970521,0.0137123124024637,2,0.53296614110455,0.00977666174761035,3.23890125385028,0.8513218623857
8,0.45,270,0.349,0.05,0.65227726962925,0.010030618582775,1.4,0.547782447915957,0.010452314558839,3.02860112567364,0.499283655374445
9,0.45,270,0.349,0.05,0.647205540922134,0.0205723209729816,1.8,0.535565277271438,0.0141977559039171,2.52898398542584,1.5307051597532
10,0.45,270,0.349,0.05,0.648899027368739,0.0193567592549686,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.45,270,0.349,0.05,0.648694462813718,0.0184435146533805,1,0.574264117378847,0.0226256812519606,2.52020775962311,0.746672922749777
12,0.45,270,0.349,0.05,0.654511741272621,0.0177534447798898,1,0.584620057797048,0.0180482486705194,2.78307687163479,0.612802590376492
2,0.5,270,0.349,0.05,0.650184345299234,0.0131232797864367,1.8,0.551961905153993,0.00956026664223702,3.2810497132881,1.40443619986906
3,0.5,270,0.349,0.05,0.639036579461847,0.0154149235237695,1.6,0.556467403624635,0.0115152337559827,2.41628124903521,0.505669366931038
4,0.5,270,0.349,0.05,0.659257423203853,0.0190123222459536,1,0.594436261581339,0.0101574594440838,2.93478454184571,0.45861838183198
5,0.5,270,0.349,0.05,0.647104751749847,0.019185222732838,0.8,0.58742689827489,0.0151716063937503,2.45480314396588,0.521172644193259
6,0.5,270,0.349,0.05,0.663992932249729,0.0178922418082115,2,0.533816914994221,0.00858629127199718,3.24629155604445,0.91025187193364
7,0.5,270,0.349,0.05,0.642665788051611,0.0109914138932618,1,0.593031026041739,0.00902144395822812,2.79858875032319,0.690746555510445
8,0.5,270,0.349,0.05,0.65543027887817,0.0158629064341401,2,0.527659828268414,0.00148483501057038,3.6758886174317,0.200939163796006
9,0.5,270,0.349,0.05,0.641520556426853,0.0141555047682242,1.8,0.535558722423233,0.00721183425438768,3.9347284698202,0.0756523702654911
10,0.5,270,0.349,0.05,0.639383655099184,0.0141665096206315,1.6,0.533205121485741,0.0118962487969418,2.72790971936894,0.802232289676319
11,0.5,270,0.349,0.05,0.65867649077122,0.0189572875746561,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.5,270,0.349,0.05,0.642090071885112,0.0193981904926339,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.55,270,0.349,0.05,0.644272928835356,0.0125194193448402,1.6,0.552024203261321,0.0109883605896209,2.46512395401271,0.508725378327305
3,0.55,270,0.349,0.05,0.648415542068201,0.00812528147190016,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.55,270,0.349,0.05,0.630471747028261,0.0100775090011785,1.8,0.539537663881546,0.011622145182394,3.75620246470571,1.1998319559227
5,0.55,270,0.349,0.05,0.669944070396501,0.0158348901670897,1.4,0.553621619217611,0.00859452468396453,3.56814931391663,0.996504733625055
6,0.55,270,0.349,0.05,0.645596197641347,0.0239314184678294,1.8,0.531451063910708,0.00360847917566751,2.73615963841796,0.487836433712096
7,0.55,270,0.349,0.05,0.646594081354625,0.0183691254227569,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
8,0.55,270,0.349,0.05,0.646792810787057,0.0175048049696435,1.8,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.55,270,0.349,0.05,0.645295901736955,0.0133347059397601,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.55,270,0.349,0.05,0.660205517287645,0.0154151063993052,1.2,0.569642936791269,0.0146659157943823,3.19925411201149,0.825262835987011
11,0.55,270,0.349,0.05,0.650294332418152,0.0116411345483472,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.55,270,0.349,0.05,0.648493228938101,0.015259901069492,1.2,0.55096918389488,0.0162004003099812,2.36547699958014,0.584339523396709
2,0.6,270,0.349,0.05,0.645844857762691,0.00692714005365132,1.4,0.542359629781462,0.0121956935961405,1.95562321829853,0.603346407671821
3,0.6,270,0.349,0.05,0.64342668027733,0.0149000796600169,1.8,0.52624318494572,0.00253141068616466,2.86293574768471,0.63806380818899
4,0.6,270,0.349,0.05,0.656543418799348,0.00871788894043746,1.2,0.560880034139598,0.0108284424695797,2.94467595040239,0.950396018687965
5,0.6,270,0.349,0.05,0.647983940635682,0.018215931765644,2,0.538343588952175,0.0121674026116256,4.41980367222196,0.827586519906997
6,0.6,270,0.349,0.05,0.654258916936268,0.0178023362211897,1.6,0.540802129599452,0.00802759154689296,2.91683487011125,0.427531450127898
7,0.6,270,0.349,0.05,0.645137461837912,0.0149884898308096,2,0.530626780626781,NA,3.79836670287228,NA
8,0.6,270,0.349,0.05,0.655770202231922,0.0152268050746066,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.6,270,0.349,0.05,0.638663571721659,0.00689523541341052,1.4,0.548293625663185,0.00702144086017908,2.37826426828782,0.540206976146026
10,0.6,270,0.349,0.05,0.645304729522073,0.0139077076507718,1.6,0.533697495041031,0.00466606667796991,2.41734812145051,0.752214285392994
11,0.6,270,0.349,0.05,0.638159795513001,0.0146527984423199,2,0.529236657640123,0.00139012298665764,3.8155602441607,0.0171935412884237
12,0.6,270,0.349,0.05,0.628040178659113,0.0184089517350892,1.6,0.55366929954626,0.00971173979366246,3.90839884970012,0.127484063360273
2,0.65,270,0.349,0.05,0.648712658543387,0.0112692293103916,1.4,0.56770474720979,0.00828255385165921,2.83305711274316,0.620160424811667
3,0.65,270,0.349,0.05,0.641486339197533,0.00301215120432024,2,0.530247679441228,0.000379101185552788,2.8768463208664,0.921520382005878
4,0.65,270,0.349,0.05,0.657661024408461,0.0172221382679474,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
5,0.65,270,0.349,0.05,0.644668951607321,0.0148364039973332,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.65,270,0.349,0.05,0.6489671248112,0.0216794472494443,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.65,270,0.349,0.05,0.641546292810284,0.0111803631746342,1.4,0.552764947450528,0.0087413481848426,3.82556879835799,1.06930252152819
8,0.65,270,0.349,0.05,0.648400046815165,0.0146245530879524,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.65,270,0.349,0.05,0.652120809658282,0.0180679821313693,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.65,270,0.349,0.05,0.628651485812197,0.0175884770183589,1.8,0.519632880116707,0.00734157044209351,2.46617525515545,1.1032533003255
11,0.65,270,0.349,0.05,0.632597490275952,0.0190964424675166,2,0.530626780626781,NA,3.79836670287228,NA
12,0.65,270,0.349,0.05,0.625452287772868,0.0181376621936809,1.6,0.519632880116707,0.00734157044209351,2.46617525515545,1.1032533003255
2,0.7,270,0.349,0.05,0.636990591182142,0.0153753611495553,1.8,0.52750308399534,0.00362788368507784,2.94151869395785,1.10704899546041
3,0.7,270,0.349,0.05,0.634546922448321,0.0270419140170882,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.7,270,0.349,0.05,0.645087917166847,0.0159249962149723,1.8,0.525432410800372,0.00444477095237587,3.93052400121086,1.85706836835643
5,0.7,270,0.349,0.05,0.647911700397359,0.0158356122037147,1.8,0.546242483106993,0.0106518359826418,4.67864352461046,0.67652887487529
6,0.7,270,0.349,0.05,0.648940262649832,0.0183144005654045,1.8,0.522837684077046,0.0214267412917591,2.28149968286059,1.8867632654275
7,0.7,270,0.349,0.05,0.637451941161185,0.0201968324116672,2,0.523607229175949,0.00701955145083105,2.2902347263523,1.50813197651997
8,0.7,270,0.349,0.05,0.642396278509334,0.0125734764068582,1.6,0.537089377486623,0.00582234411385695,3.41792854516201,1.03224021689625
9,0.7,270,0.349,0.05,0.658446048764659,0.0195389021584065,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.7,270,0.349,0.05,0.641675018271213,0.0141247876952022,1.8,0.527374394080555,0.0223886390948002,2.17114576859137,1.88854337658768
11,0.7,270,0.349,0.05,0.641178291472445,0.0122432839057907,1.4,0.549907416526716,0.00877586203046478,3.00450549561418,0.66454848696616
12,0.7,270,0.349,0.05,0.64881794067138,0.0162546853849113,2,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
2,0.75,270,0.349,0.05,0.649704468048157,0.00572089387379014,2,0.52659969484614,0.0360783678319224,3.33185394595122,2.69825792129184
3,0.75,270,0.349,0.05,0.630715171124197,0.0189915977613214,1.4,0.553768393902104,0.0129567014153509,2.70328813478827,0.441722740296169
4,0.75,270,0.349,0.05,0.635294659887101,0.0187502801119929,1.8,0.51943322990857,0.00767472513850882,2.27897862627664,0.679793599822969
5,0.75,270,0.349,0.05,0.647950725936295,0.0187855710564019,2,0.524672302241991,0.00390299096608693,2.88268236392156,0.674682074341037
6,0.75,270,0.349,0.05,0.630937743266703,0.0154009707647059,1.8,0.524573408515328,0.00160420121416523,2.74252599169848,0.892875059143798
7,0.75,270,0.349,0.05,0.627125868929064,0.0115851140062413,2,0.530626780626781,NA,3.79836670287228,NA
8,0.75,270,0.349,0.05,0.646523837732817,0.0168152364479197,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.75,270,0.349,0.05,0.633301474440865,0.0178730112530405,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
10,0.75,270,0.349,0.05,0.632111570003721,0.0156925825791129,2,0.530626780626781,NA,3.79836670287228,NA
11,0.75,270,0.349,0.05,0.639386037878984,0.0190027772870932,2,0.525093468910629,0.00193255250362781,2.70473406637843,0.867852294252298
12,0.75,270,0.349,0.05,0.635342994608672,0.0222818974657693,1.6,0.524844579946235,0.00772515623677314,3.31831155699521,1.21753843379636
2,0.8,270,0.349,0.05,0.652006312612303,0.0103030808936187,1.8,0.530315677934281,0.00344023045007948,2.73774320826138,0.552296599222515
3,0.8,270,0.349,0.05,0.631286883740269,0.0278813253003891,1.8,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.8,270,0.349,0.05,0.648789230708156,0.0192224962779479,1.8,0.540787323962679,0.0101605433358988,4.07509648033599,0.276729777463715
5,0.8,270,0.349,0.05,0.649796381136245,0.0231484241623126,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
6,0.8,270,0.349,0.05,0.644702432028719,0.0166250832864506,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.8,270,0.349,0.05,0.650060118918314,0.0142589930686461,1,0.580232087027452,0.0129966845864341,2.64275920496003,0.581057916211674
8,0.8,270,0.349,0.05,0.646417812014874,0.0138717070716035,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
9,0.8,270,0.349,0.05,0.623300636326939,0.0141998017248423,1.4,0.532049529217747,0.00610451264464047,1.72120149588841,0.608323928140456
10,0.8,270,0.349,0.05,0.641011475736465,0.0187421957980058,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.8,270,0.349,0.05,0.62041883416831,0.0175749739707208,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.8,270,0.349,0.05,0.643057520535742,0.0213212855996432,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
2,0.85,270,0.349,0.05,0.647740907319413,0.00977049910418659,1.4,0.555586380238348,0.00351909554003688,2.49905364194999,0.526821721696126
3,0.85,270,0.349,0.05,0.628172739924301,0.0220068861617368,2,0.527574562380059,0.00150821166915827,5.24713606947076,1.96396648145722
4,0.85,270,0.349,0.05,0.647033552568713,0.0103017132218975,1.8,0.546242483106993,0.0106518359826418,4.67864352461046,0.67652887487529
5,0.85,270,0.349,0.05,0.629663466979878,0.0231042386288019,1,0.59325640654494,0.0106322045819354,3.14806866517533,0.648873789978916
6,0.85,270,0.349,0.05,0.65376771120354,0.0239024933570818,1.8,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
7,0.85,270,0.349,0.05,0.641106279563436,0.00812729788732698,0.6,0.615208847221555,0.0100584168310943,2.40654123163093,0.308963331970943
8,0.85,270,0.349,0.05,0.642244427996948,0.00923626840791815,1.6,0.538782504079253,0.00839236094115649,2.97748912995984,0.696518163820895
9,0.85,270,0.349,0.05,0.639449962163824,0.0161011956472011,2,0.528179888663715,0.00132699207816349,3.63809669211164,0.177740967683911
10,0.85,270,0.349,0.05,0.641318986979306,0.0148540713494139,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
11,0.85,270,0.349,0.05,0.623128718015905,0.0186576610794281,1.6,0.527531774271525,0.0129270448555312,2.72501510754395,1.2229622260654
12,0.85,270,0.349,0.05,0.636901215955361,0.0155935901698202,2,0.536078782818534,0.00688903652647123,3.89693654450015,0.0819795190537356
2,0.9,270,0.349,0.05,0.639447203031637,0.016613149865426,0.6,0.59369022416989,0.0177681125892547,2.58127256374694,0.727489697858103
3,0.9,270,0.349,0.05,0.6466651324425,0.0152541487267774,1,0.574321211232403,0.0187895999726728,2.42107457626555,0.751493477502416
4,0.9,270,0.349,0.05,0.637267796489353,0.0160999618281275,1.6,0.526699826833336,0.0113664936237126,2.45643915839117,0.692489286994872
5,0.9,270,0.349,0.05,0.647150049256458,0.0138805809523196,1.8,0.530618194024612,0.010346400161993,2.63495310962952,1.31290378122098
6,0.9,270,0.349,0.05,0.641731870397816,0.0185544113556864,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
7,0.9,270,0.349,0.05,0.632587841511357,0.0172248505592946,1.6,0.527706504864677,0.00105097393352378,3.01080989832158,0.691855290883703
8,0.9,270,0.349,0.05,0.618548376042781,0.018535137768453,2,0.530626780626781,NA,3.79836670287228,NA
9,0.9,270,0.349,0.05,0.629234826838023,0.024005286384786,1.6,0.527705054855548,0.000908024279351287,2.83904001589381,0.736219125876062
10,0.9,270,0.349,0.05,0.632676433278706,0.0113290959004526,1.4,0.547926965802667,0.00740368004835248,2.80990331558747,0.685836952957002
11,0.9,270,0.349,0.05,0.625661603355291,0.0178189630021043,2,0.530626780626781,NA,3.79836670287228,NA
12,0.9,270,0.349,0.05,0.631837871628383,0.0212522629629402,2,0.530626780626781,NA,3.79836670287228,NA
2,0.95,270,0.349,0.05,0.64564350835306,0.0173165548205331,1.8,0.53688223355867,0.00927498417903145,2.61010934480817,0.669718828836929
3,0.95,270,0.349,0.05,0.646302079427421,0.0173344126072408,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
4,0.95,270,0.349,0.05,0.614098283792773,0.0115580819520598,2,0.516654405972669,0.00952215791095249,2.54944662932109,1.08225858373217
5,0.95,270,0.349,0.05,0.643144991426624,0.0175036598451274,2,0.5260663507109,NA,3.28316958801354,NA
6,0.95,270,0.349,0.05,0.651590829797845,0.014782863476721,1.4,0.539753506576375,0.0106585512479525,3.17144555259202,1.12920032050002
7,0.95,270,0.349,0.05,0.644949713701164,0.0199821381929543,1.2,0.548390447528711,0.0130250853647321,3.25997656806262,1.14851589292138
8,0.95,270,0.349,0.05,0.637289819701494,0.0197712717416338,2,0.530626780626781,NA,3.79836670287228,NA
9,0.95,270,0.349,0.05,0.638799485706946,0.013998101333173,1.4,0.526310413747088,0.00786844049407479,2.30390923905775,0.722725290897359
10,0.95,270,0.349,0.05,0.646124838279835,0.0148178075420941,1.6,0.527750050907562,0.00710431008111124,2.81530016458033,0.742179378806233
11,0.95,270,0.349,0.05,0.646141629783391,0.0190872626219358,2,0.528346565668841,0.00228021495794006,3.54076814544291,0.25759855742937
12,0.95,270,0.349,0.05,0.626125835391813,0.0273287241089485,1.8,0.539482656188817,0.0102803769865381,2.73044290969892,1.32924623548013
2,0,NA,0.3,0.056,0.574660455521003,0.0309984693886523,1.8,0.524348070699554,0.0114801529578626,1.85968523978479,0.325948486891667
3,0,NA,0.3,0.056,0.54100688433749,0.0229381937254756,1.4,0.524478487207213,0.0105557043277405,1.81202581008556,1.08817775820281
4,0,NA,0.3,0.056,0.611524043411901,0.0189503185731945,1.6,0.545561911970902,0.00466117535103314,2.15872783829193,0.305787252536509
5,0,NA,0.3,0.056,0.61025587189722,0.0210105641407488,1.4,0.544734996997242,0.0229959334739518,2.46510938780853,0.831179423574764
6,0,NA,0.3,0.056,0.627173079457319,0.0110723460497867,1.6,0.544104556171581,0.0149118164070858,2.50276897111049,0.711405619051917
7,0,NA,0.3,0.056,0.632241471273898,0.0320888664099035,1.6,0.55896994099073,0.014214717215138,2.72498081487612,0.695827876016021
8,0,NA,0.3,0.056,0.626181010941658,0.0118656445249798,1,0.582702561145477,0.0141103140160873,2.53856468093767,0.425425021345178
9,0,NA,0.3,0.056,0.638624507826228,0.00884406161640022,1.2,0.57794449726761,0.0112856405154325,2.52043556215209,0.420003286758429
10,0,NA,0.3,0.056,0.629340759215318,0.0090820269954456,1.4,0.569448724895693,0.0151302069465564,2.612680809896,0.647788838296766
11,0,NA,0.3,0.056,0.642348406471566,0.0149299428948783,1.4,0.56701055608915,0.0142389679894069,2.73834100489491,0.549932690274849
12,0,NA,0.3,0.056,0.638253016925837,0.0169459597544173,0.8,0.602119584200131,0.00915362912135263,2.79262255924027,0.371721863173125
2,0.05,NA,0.3,0.056,0.560605925472417,0.00874776751519954,1.4,0.543718938621786,0.0132381256436333,1.99124131965686,0.745731658007872
3,0.05,NA,0.3,0.056,0.590656282131289,0.0117542147913149,1,0.572315873165204,0.0048960971261033,2.04991596392389,0.219290482434316
4,0.05,NA,0.3,0.056,0.622164731447329,0.0137304818785357,0.4,0.609472067009452,0.0215913301626885,2.37542647860481,0.508110713889785
5,0.05,NA,0.3,0.056,0.627994012935421,0.0132755595549772,1.6,0.541947324514201,0.0131851366514114,2.65857350985093,0.596194738718829
6,0.05,NA,0.3,0.056,0.654918983466734,0.0122816969339721,0.6,0.619547964321264,0.010789067971798,2.82276453235692,0.370361150739727
7,0.05,NA,0.3,0.056,0.632963594962215,0.0194589913884413,1.8,0.535595600249334,0.0126660635116805,2.55406536494578,0.812395270148325
8,0.05,NA,0.3,0.056,0.648069250204325,0.0114273178570622,1,0.604099911607075,0.00945845950693996,3.03482281660724,0.348209414444426
9,0.05,NA,0.3,0.056,0.642678430695057,0.0127438752686434,0.8,0.600616440674905,0.0108430613026334,2.45960198421099,0.573716730798855
10,0.05,NA,0.3,0.056,0.649761733186868,0.00784887543464465,1,0.586242123395483,0.0143106470099028,2.71824153183772,0.613623604309953
11,0.05,NA,0.3,0.056,0.64243726681252,0.0122804271518567,0.8,0.60920543216232,0.0145098353084292,2.76393365840756,0.560994892747833
12,0.05,NA,0.3,0.056,0.643805157498017,0.00968080749049217,0.8,0.604788833905731,0.0108132836645499,2.62204731976919,0.434305330674561
